,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
216,807,156,60000,4.0,135.0,1,0.0,0.0,0.0,0.0,0.0,135.0,92.0,2.0,6,0.0
217,1022,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,3.0,3,0.0
218,1578,156,60000,2.0,80.0,1,0.0,0.0,0.0,0.0,0.0,80.0,350.0,3.0,4,0.0
219,1783,156,60000,3.0,89.0,1,0.0,0.0,0.0,0.0,0.0,89.0,91.0,2.0,6,0.0
220,973,18,60000,2.0,38.0,1,0.0,0.0,0.0,0.0,0.0,38.0,38.0,2.0,0,0.0
221,1072,423,60000,1.0,50.0,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.0,3,0.0
222,1008,272,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1283.0,2.0,6,0.0
223,1588,156,60000,3.0,130.0,3,0.0,0.0,0.0,0.0,0.0,130.0,90.0,2.0,4,0.0
224,791,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
225,1298,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,199.0,2.0,6,0.0
226,196,18,60000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
227,1666,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,175.0,2.0,6,0.0
228,1072,18,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
229,544,18,60000,2.0,86.0,1,0.0,0.0,0.0,0.0,0.0,86.0,86.0,2.0,6,0.0
230,1000,19,60000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
231,1009,272,60000,2.0,81.0,2,0.0,0.0,0.0,0.0,0.0,81.0,110.0,3.0,6,0.0
232,1576,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
233,1108,156,60000,1.0,77.0,1,0.0,0.0,0.0,0.0,0.0,77.0,77.0,3.0,4,0.0
234,1373,156,60000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
235,1382,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,1.0,40.0,201.43684820393972,95.0,2.0,6,0.0
236,1607,18,60000,2.0,400.0,1,0.0,0.0,0.0,0.0,0.0,400.0,400.0,2.0,0,0.0
237,1777,18,60000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
238,1562,148,60000,1.0,201.43684820393972,0,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
239,1403,156,60000,2.0,84.0,1,0.0,0.0,0.0,0.0,0.0,84.0,84.0,2.0,3,0.0
240,1075,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,1.0,93.0,201.43684820393972,168.0,1.0,6,0.0
241,1125,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
242,807,156,60000,3.0,130.0,1,0.0,0.0,0.0,0.0,0.0,130.0,110.0,2.0,4,0.0
243,1777,18,60000,1.0,30.0,0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1,0.0
244,1505,156,60000,2.0,201.43684820393972,2,0.0,0.0,0.0,1.0,1.0,201.43684820393972,495.0,3.0,4,0.0
245,1735,156,60000,3.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,405.0,2.0,4,0.0
246,85,18,60000,2.0,33.0,1,0.0,0.0,0.0,0.0,0.0,33.0,33.0,2.0,3,0.0
247,1507,156,60000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,430.0,3.0,4,0.0
248,1720,156,60000,3.0,201.43684820393972,2,0.0,0.0,0.0,1.0,60.0,201.43684820393972,110.0,3.0,5,0.0
249,1343,18,60000,1.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,3,0.0
250,1228,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,60.0,2.0,4,0.0
251,1501,156,60000,2.0,75.0,3,0.0,1.0,10.0,0.0,0.0,75.0,140.0,2.0,4,0.0
252,1622,156,60000,1.0,97.0,1,0.0,0.0,0.0,0.0,0.0,97.0,97.0,3.0,4,0.0
253,1238,156,60000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,430.0,3.0,4,0.0
254,1596,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,109.0,2.0,4,0.0
255,1607,156,60000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,152.0,2.0,6,0.0
256,1077,156,60000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1142.0,3.0,4,0.0
257,1238,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,320.0,2.0,6,0.0
258,1566,156,60000,3.0,105.0,1,0.0,0.0,0.0,0.0,0.0,105.0,220.0,2.0,4,0.0
259,1574,156,60000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
260,710,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
261,1586,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,580.0,2.0,5,0.0
262,1381,156,60000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
263,1539,156,61000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,160.0,2.0,4,0.0
264,821,467,61793,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
265,1373,423,62000,1.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
266,871,18,62000,1.0,43.0,1,0.0,1.0,5.0,0.0,0.0,43.0,43.0,2.0,1,0.0
267,1853,148,62000,2.0,18.0,5,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4.0,0,0.0
268,972,18,62000,1.0,36.0,3,1.0,1.0,12.0,0.0,0.0,36.0,36.0,2.0,6,0.0
269,569,156,62000,1.0,83.0,1,0.0,0.0,0.0,1.0,1.0,83.0,200.0,3.0,4,0.0
270,292,66,62000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,1504.0,4.0,6,0.0
271,544,156,62500,1.0,87.0,1,0.0,0.0,0.0,0.0,0.0,87.0,87.0,2.0,3,0.0
272,1126,156,62500,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
273,1372,66,62500,2.0,48.0,1,0.0,0.0,0.0,0.0,0.0,48.0,212.0,4.0,6,0.0
274,1373,156,62500,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,248.0,2.0,4,0.0
275,1607,156,63000,3.0,80.0,1,0.0,0.0,0.0,0.0,0.0,80.0,130.0,2.0,4,0.0
276,535,423,63500,1.0,22.0,1,0.0,1.0,17.0,0.0,0.0,22.0,22.0,2.0,1,0.0
277,1574,156,64000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,170.0,2.0,6,0.0
278,1259,156,64500,5.0,214.0,1,0.0,0.0,0.0,0.0,0.0,214.0,214.0,4.0,4,0.0
279,1515,156,64999,2.0,77.0,3,0.0,1.0,35.0,1.0,150.0,77.0,240.0,2.0,3,0.0
280,554,18,65000,1.0,35.0,1,0.0,0.0,0.0,0.0,0.0,35.0,35.0,2.0,6,0.0
281,1586,156,65000,3.0,189.0,1,0.0,0.0,0.0,0.0,0.0,189.0,265.0,3.0,4,0.0
282,856,423,65000,1.0,21.0,2,0.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,3,0.0
283,783,156,65000,4.0,163.0,1,0.0,1.0,18.0,1.0,4.0,163.0,20.0,2.0,4,0.0
284,1436,156,65000,2.0,100.0,1,0.0,0.0,0.0,0.0,0.0,100.0,140.0,2.0,4,0.0
285,1589,156,65000,1.0,93.0,1,0.0,0.0,0.0,0.0,0.0,93.0,243.0,2.0,4,0.0
286,1607,156,65000,1.0,99.0,1,0.0,0.0,0.0,0.0,0.0,99.0,273.0,2.0,4,0.0
287,554,423,65000,2.0,33.0,2,0.0,1.0,8.0,0.0,0.0,33.0,33.0,2.0,1,0.0
288,1090,18,65000,1.0,45.0,1,0.0,0.0,0.0,0.0,0.0,45.0,45.0,3.0,4,0.0
289,544,156,65000,2.0,103.0,1,0.0,0.0,0.0,0.0,0.0,103.0,215.0,2.0,3,0.0
290,1783,259,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
291,1100,156,65000,2.0,95.0,2,0.0,0.0,0.0,0.0,0.0,95.0,184.0,2.0,4,0.0
292,1589,156,65000,3.0,179.0,1,0.0,0.0,0.0,0.0,0.0,179.0,260.0,3.0,4,0.0
293,1592,156,65000,2.0,167.0,1,0.0,0.0,0.0,0.0,0.0,167.0,320.0,2.0,4,0.0
294,1607,156,65000,2.0,175.0,1,0.0,0.0,0.0,0.0,0.0,175.0,160.0,2.0,4,0.0
295,570,148,65000,1.0,52.0,3,0.0,0.0,0.0,0.0,0.0,52.0,52.0,2.0,0,0.0
296,1590,156,65000,1.0,68.0,1,0.0,0.0,0.0,0.0,0.0,68.0,351.0,2.0,4,0.0
297,1439,423,65000,2.0,28.0,1,0.0,0.0,0.0,0.0,0.0,28.0,28.0,2.0,4,0.0
298,357,18,65000,1.0,71.0,1,0.0,0.0,0.0,0.0,0.0,71.0,71.0,2.0,6,0.0
299,271,156,65000,1.0,93.0,1,0.0,0.0,0.0,0.0,0.0,93.0,40.0,2.0,4,0.0
300,585,156,65000,2.0,88.0,1,0.0,0.0,0.0,1.0,54.0,88.0,98.0,2.0,4,0.0
301,1932,156,65000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,415.0,2.0,6,0.0
302,1127,156,65000,2.0,133.0,1,0.0,0.0,0.0,0.0,0.0,133.0,410.0,2.0,6,0.0
303,273,156,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,130.0,2.0,4,0.0
304,618,156,65000,1.0,40.0,2,0.0,1.0,5.0,0.0,0.0,40.0,90.0,3.0,5,0.0
305,1109,156,65000,3.0,140.0,2,0.0,0.0,0.0,1.0,1.0,140.0,550.0,3.0,4,0.0
306,890,156,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,234.0,3.0,6,0.0
307,1868,66,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,77.0,4.0,6,0.0
308,1108,156,65000,2.0,97.0,1,0.0,0.0,0.0,0.0,0.0,97.0,97.0,3.0,6,0.0
309,571,156,65000,2.0,62.0,1,0.0,0.0,0.0,0.0,0.0,62.0,25.0,2.0,5,0.0
310,1787,18,65000,1.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
311,1028,156,65000,3.0,135.0,2,0.0,0.0,0.0,0.0,0.0,135.0,340.0,2.0,6,0.0
312,1750,175,65000,1.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,0,0.0
313,1607,156,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,209.0,2.0,4,0.0
314,634,156,65000,2.0,85.0,1,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2.0,4,0.0
315,1090,156,65000,2.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
316,1143,156,65000,3.0,90.0,1,0.0,0.0,0.0,0.0,0.0,90.0,90.0,2.0,6,0.0
317,972,18,65000,2.0,35.0,3,1.0,1.0,22.0,0.0,0.0,35.0,35.0,2.0,0,0.0
318,1119,18,65000,1.0,45.0,2,0.0,0.0,0.0,0.0,0.0,45.0,45.0,1.0,1,0.0
319,1434,156,65000,2.0,126.0,1,0.0,0.0,0.0,1.0,81.0,126.0,140.0,2.0,4,0.0
320,1371,18,65000,1.0,50.0,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.0,1,0.0
321,2045,156,65000,1.0,18.0,1,0.0,1.0,18.0,0.0,0.0,18.0,160.0,4.0,6,0.0
322,807,18,65000,2.0,85.0,1,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2.0,1,0.0
323,690,241,65000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,60.0,2.0,6,0.0
324,1434,106,65000,2.0,45.0,3,0.0,1.0,30.0,0.0,0.0,45.0,45.0,2.0,3,0.0
325,1310,156,65000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,130.0,2.0,4,0.0
326,1202,241,65000,1.0,195.0,1,0.0,0.0,0.0,0.0,0.0,195.0,125.0,4.0,1,0.0
327,1569,156,65000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,280.0,2.0,6,0.0
328,1586,156,65000,3.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
329,1115,156,65000,1.0,90.0,1,0.0,0.0,0.0,0.0,0.0,90.0,160.0,2.0,4,0.0
330,651,156,65000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
331,1319,156,65000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,2155.0,2.0,6,0.0
332,1116,156,65000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
333,1267,156,65500,2.0,62.0,1,0.0,0.0,0.0,0.0,0.0,62.0,184.0,2.0,4,0.0
334,871,411,67000,1.0,201.43684820393972,3,0.0,1.0,2.0,0.0,0.0,201.43684820393972,201.43684820393972,1.0,0,0.0
335,1023,151,67000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
336,1370,18,67000,1.0,39.0,2,0.0,0.0,0.0,0.0,0.0,39.0,39.0,2.0,6,0.0
337,1072,18,67000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
338,840,66,67500,2.0,75.0,2,0.0,0.0,0.0,1.0,150.0,75.0,345.0,4.0,4,0.0
339,1787,18,67500,1.0,35.0,1,1.0,0.0,0.0,0.0,0.0,35.0,35.0,2.0,0,0.0
340,1076,18,67500,1.0,49.0,3,0.0,0.0,0.0,0.0,0.0,49.0,49.0,2.0,3,0.0
341,239,423,67500,2.0,24.0,1,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,6,0.0
342,1388,156,67500,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
343,918,267,67600,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
344,1910,464,67678,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
345,1934,45,67715,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
346,102,153,68000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
347,1732,156,68000,3.0,127.0,2,0.0,0.0,0.0,0.0,0.0,127.0,240.0,2.0,4,0.0
348,474,156,68000,4.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,363.0,4.0,6,0.0
349,2045,156,68000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,30.0,2.0,4,0.0
350,1649,156,68000,2.0,81.0,1,0.0,0.0,0.0,0.0,0.0,81.0,171.0,3.0,4,0.0
351,1566,156,68000,2.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
352,1787,18,68000,1.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,1,0.0
353,1173,156,68000,1.0,40.0,1,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.0,1,0.0
354,554,18,69000,1.0,40.0,1,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.0,6,0.0
355,1787,18,69000,1.0,33.0,1,1.0,0.0,0.0,0.0,0.0,33.0,33.0,2.0,1,0.0
356,1195,156,69000,2.0,80.0,1,0.0,0.0,0.0,0.0,0.0,80.0,330.0,2.0,6,0.0
357,1090,18,69000,1.0,45.0,1,0.0,0.0,0.0,0.0,0.0,45.0,45.0,3.0,4,0.0
358,1160,18,69000,1.0,40.0,1,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.0,1,0.0
359,1467,156,69000,2.0,102.0,2,0.0,0.0,0.0,0.0,0.0,102.0,122.0,2.0,4,0.0
360,887,66,69000,1.0,37.0,1,0.0,0.0,0.0,0.0,0.0,37.0,479.0,4.0,6,0.0
361,1302,18,69000,1.0,33.0,1,0.0,0.0,0.0,0.0,0.0,33.0,33.0,2.0,3,0.0
362,1107,156,69000,2.0,71.0,1,0.0,1.0,13.0,0.0,0.0,71.0,13.0,2.0,4,0.0
363,1122,156,69000,2.0,80.0,1,0.0,0.0,0.0,0.0,0.0,80.0,80.0,2.0,3,0.0
364,1125,18,69000,1.0,47.0,3,0.0,0.0,0.0,0.0,0.0,47.0,47.0,2.0,3,0.0
365,1501,156,69000,2.0,75.0,1,0.0,0.0,0.0,0.0,0.0,75.0,75.0,2.0,6,0.0
366,751,156,69000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
367,1610,156,69000,2.0,70.0,1,0.0,0.0,0.0,0.0,0.0,70.0,80.0,2.0,4,0.0
368,1790,423,69000,2.0,27.0,1,1.0,0.0,0.0,0.0,0.0,27.0,27.0,2.0,3,0.0
369,308,49,69000,1.0,45.0,1,0.0,0.0,0.0,0.0,0.0,45.0,317.0,4.0,6,0.0
370,802,156,69000,5.0,182.0,2,0.0,1.0,9.0,0.0,0.0,182.0,182.0,2.0,4,0.0
371,608,156,69000,2.0,90.0,1,0.0,1.0,45.0,1.0,493.0,90.0,90.0,2.0,5,0.0
372,1102,156,69000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,80.0,2.0,4,0.0
373,658,438,69000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
374,1063,156,69000,2.0,94.0,1,0.0,0.0,0.0,0.0,0.0,94.0,94.0,2.0,1,0.0
375,1515,156,69000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,620.0,2.0,6,0.0
376,1120,156,69000,2.0,66.0,1,0.0,0.0,0.0,1.0,24.0,66.0,66.0,2.0,6,0.0
377,1072,18,69000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
378,203,341,69900,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
379,1075,156,69900,3.0,80.0,2,0.0,0.0,0.0,0.0,0.0,80.0,80.0,2.0,4,0.0
380,958,66,69900,1.0,42.0,1,0.0,0.0,0.0,1.0,197.0,42.0,239.0,4.0,0,0.0
381,690,241,69900,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,90.0,2.0,4,0.0
382,1142,156,69999,2.0,107.0,3,0.0,1.0,38.0,1.0,130.0,107.0,275.0,3.0,4,0.0
383,1072,18,69999,1.0,60.0,1,0.0,1.0,6.0,0.0,0.0,60.0,60.0,4.0,1,0.0
384,1162,106,70000,3.0,169.0,3,0.0,0.0,0.0,0.0,0.0,169.0,169.0,2.0,4,0.0
385,1576,156,70000,2.0,289.0,1,0.0,0.0,0.0,0.0,0.0,289.0,250.0,2.0,3,0.0
386,1490,156,70000,2.0,102.0,2,0.0,0.0,0.0,0.0,0.0,102.0,73.0,3.0,4,0.0
387,694,156,70000,2.0,177.0,2,0.0,0.0,0.0,0.0,0.0,177.0,350.0,2.0,4,0.0
388,1434,156,70000,2.0,68.0,1,0.0,0.0,0.0,0.0,0.0,68.0,91.0,3.0,3,0.0
389,1492,156,70000,2.0,108.0,2,0.0,0.0,0.0,0.0,0.0,108.0,397.0,2.0,4,0.0
390,1534,156,70000,2.0,91.0,1,0.0,0.0,0.0,0.0,0.0,91.0,172.0,2.0,3,0.0
391,1569,156,70000,2.0,97.0,3,0.0,0.0,0.0,0.0,0.0,97.0,97.0,2.0,1,0.0
392,807,156,70000,1.0,55.0,3,0.0,0.0,0.0,0.0,0.0,55.0,55.0,2.0,1,0.0
393,1589,156,70000,1.0,102.0,1,0.0,0.0,0.0,0.0,0.0,102.0,340.0,3.0,4,0.0
394,1166,18,70000,3.0,139.0,1,0.0,0.0,0.0,0.0,0.0,139.0,139.0,2.0,3,0.0
395,494,156,70000,3.0,133.0,1,0.0,0.0,0.0,0.0,0.0,133.0,149.0,2.0,3,0.0
396,485,156,70000,3.0,130.0,1,0.0,0.0,0.0,0.0,0.0,130.0,134.0,2.0,3,0.0
397,1483,156,70000,2.0,132.0,3,0.0,0.0,0.0,0.0,0.0,132.0,50.0,2.0,4,0.0
398,1607,156,70000,2.0,135.0,1,0.0,0.0,0.0,0.0,0.0,135.0,200.0,3.0,6,0.0
399,1542,156,70000,2.0,124.0,1,0.0,0.0,0.0,0.0,0.0,124.0,172.0,3.0,4,0.0
400,1966,156,70000,1.0,173.0,1,0.0,0.0,0.0,0.0,0.0,173.0,327.0,2.0,6,0.0
401,1708,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,250.0,3.0,3,0.0
402,1747,423,70000,1.0,15.0,1,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1,0.0
403,1788,18,70000,1.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
404,547,18,70000,2.0,69.0,1,0.0,0.0,0.0,0.0,0.0,69.0,69.0,2.0,6,0.0
405,489,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,994.0,4.0,6,0.0
406,1734,156,70000,5.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,450.0,3.0,4,0.0
407,978,156,70000,2.0,94.0,3,0.0,0.0,0.0,0.0,0.0,94.0,53.0,2.0,6,0.0
408,1100,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
409,1100,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,240.0,2.0,6,0.0
410,929,156,70000,2.0,65.0,3,1.0,0.0,0.0,0.0,0.0,65.0,65.0,4.0,6,0.0
411,1434,156,70000,2.0,118.0,1,0.0,0.0,0.0,1.0,1.0,118.0,118.0,2.0,5,0.0
412,1787,18,70000,1.0,32.0,1,1.0,0.0,0.0,0.0,0.0,32.0,32.0,2.0,1,0.0
413,1503,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
414,1072,156,70000,2.0,56.0,1,0.0,0.0,0.0,0.0,0.0,56.0,16.0,3.0,1,0.0
415,1103,156,70000,2.0,80.0,1,0.0,0.0,0.0,0.0,0.0,80.0,80.0,3.0,4,0.0
416,1106,156,70000,2.0,85.0,1,0.0,1.0,16.0,1.0,259.0,85.0,324.0,2.0,4,0.0
417,811,156,70000,3.0,201.43684820393972,3,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
418,1134,156,70000,4.0,160.0,1,0.0,0.0,0.0,0.0,0.0,160.0,110.0,2.0,6,0.0
419,1860,157,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
420,1018,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,149.0,2.0,6,0.0
421,1720,156,70000,3.0,124.0,1,0.0,0.0,0.0,0.0,0.0,124.0,220.0,2.0,4,0.0
422,1159,156,70000,2.0,120.0,3,0.0,0.0,0.0,0.0,0.0,120.0,120.0,3.0,4,0.0
423,613,156,70000,1.0,89.0,1,0.0,0.0,0.0,0.0,0.0,89.0,78.0,2.0,3,0.0
424,1731,156,70000,2.0,127.0,1,0.0,0.0,0.0,1.0,115.0,127.0,240.0,2.0,4,0.0
425,1539,156,70000,2.0,90.0,2,0.0,0.0,0.0,1.0,100.0,90.0,170.0,2.0,4,0.0
426,1607,156,70000,2.0,75.0,1,0.0,0.0,0.0,0.0,0.0,75.0,170.0,3.0,3,0.0
427,1119,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,1.0,131.0,201.43684820393972,201.43684820393972,2.0,3,0.0
428,1747,175,70000,1.0,201.43684820393972,1,1.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,0,0.0
429,548,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,4,0.0
430,1574,156,70000,2.0,201.43684820393972,2,0.0,0.0,0.0,0.0,0.0,201.43684820393972,226.0,2.0,6,0.0
431,1381,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,100.0,2.0,6,0.0
432,1586,156,70000,2.0,70.0,1,0.0,0.0,0.0,1.0,75.0,70.0,250.0,2.0,4,0.0
433,1666,156,70000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,153.0,2.0,6,0.0
434,1434,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,6,0.0
435,1072,156,70000,3.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,190.0,3.0,4,0.0
436,1419,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,2.0,3,0.0
437,856,423,70000,2.0,201.43684820393972,5,0.0,0.0,0.0,0.0,0.0,201.43684820393972,201.43684820393972,4.0,1,0.0
438,1119,156,70000,2.0,100.0,1,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2.0,6,0.0
439,1436,156,70000,2.0,201.43684820393972,1,0.0,0.0,0.0,0.0,0.0,201.43684820393972,155.0,2.0,6,0.0
